,Unnamed: 0,Review,Comment_Count,Reaction,Name,Date,Time
748,777,+8809666770800 is it Pathao servery related number? Today I got a call & she was asking my personal life related few information???,5,14,Tanvir Islam Bappy to Pathao Users Of Bangladesh,2018-01-18,11:45 PM
749,778,Pathao Ltd. is looking for a driven individual as Operations Executive in our Courier Department. Pathao is the fastest growing technology company in Bangladesh solving some of the country’s most chall...,1,14,CareerBuzz,2018-01-09,10:38 AM
750,779,"...and I called pathao helpline and informed about it. How come my personal number which I gave in Pathao can go to these type of fraud ? Are you aware of these activities ? Unfortunately, there are many...",4,16,Meherdad Yousuf Ahmed to Pathao Bikers & Riders,2017-07-17,10:52 AM
751,780,Personal pathao service for Amma 😍😍😍,6,286,Apple Mahmud Emil,2018-01-21, 5:00 PM
752,781,"As you all know, Pathao is stealing your Data, as a conscious citizen of this country, you should report to Google Play Store for Pathao App.
1. Go to Play Store.
2. Search & Open Pathao App 3. On the upper right corner, you see three dots. Click on that. 4. Select Flag as…",17,55,Nagib Mahfuz Plabon to Desperately Seeking Dhaka - DSD,2018-10-11, 8:43 AM
753,782,That shared video explains how Pathao steals your private data. I have given screenshot of Pathao's AndroidManifest.xml. There are all the permissions that Pathao use to steal data from user but when y...,2,15,Anik Chowdhury,2018-07-11, 7:33 AM
754,783,Disgraceful !! Pathao is a data thief !! This is some SERIOUS invasion of privacy. So many people are complicit in this and I truly wonder what they were thinking. Why on earth would a 'corporate compa...,1,8,Nazmu Masood,2018-08-11,11:23 PM
755,784,"Hiring Data Scientists 
(Ninjas!!). If you or any of your friends are interested in #movingBangladesh, do buzz me! 
#Pathao",6,34,Andalib Hasan,2018-12-02, 8:08 PM
756,785,Let's look at the data privacy issue of Pathao,38,2100,The Daily Star,2018-12-11,10:57 AM
757,786,"...Missed a lot in the week and finally read up on the possible data security issue of Pathao today. Checked my app permissions and voila, Pathao has access to my SMS. I felt infuriated then immediately s...",11,152,Ashiq Alam,2018-09-11, 1:04 AM
758,787,"#help_post_for_googleplay_services
1. Remove the Gmail with which Uber or Pathao is running (setting>account>google >remove account) 
2. Uninstall Uber & Pathao.  3. Clear cache for Google play services (setting>apps>google play services>clear cache) DNT…",1,1,Abu Bakar Siddique to Pathao Users Of Bangladesh,2018-11-05, 2:26 PM
759,788,“Pathao” From “Moving Bangladesh” to “Moving Data”. This escalated so quickly.,4,68,Shaurov Sheikh,2018-09-11,12:13 PM
760,789,"Problem of PATHAO
১. On হয়না।
২. On হলে, location update হয়না।
৩. location update হলে, Requisite আসে না।
৪.  Requisite আসলে, Sound শুনা যায়না।
৫. Sound শুনা গেলে, Popup হয়না।
৬. Popup  হলে, Data show করে না।
৭. Data show করলে, Accept হয় না। ৮. Accept হলে,…",2,23,Mizanur Rahman to Pathao Users Of Bangladesh,2017-11-29,12:40 AM
761,790,"You'll always win with Pathao! Dhaka users will now get amazing discounts just by requesting more car rides or food orders from the Pathao app. Top 10 food users will get 100% discount on 3 car trips (up to 200tk), while Top 10 car users get 100% discount on 2 food…",14,192,Pathao,2018-09-24, 1:36 PM
762,791,I'm so lifeless that if Pathao data scientists search my entire online data they'll regret how much of their valuable times are wasted.,5,52,Raiyad Raad,2018-08-11, 8:01 PM
763,792,...Wifi dye request dsilam & mobile e amr data thake nah ajonno Pathao app check krte pare nai. Call o receive kortasilo na uni. Mone krselam uni JAM e prse & ringtone khyal krtsa nah. r pore Data r card...,2,9,Amir Faruk to Pathao Users Of Bangladesh,2018-12-05, 1:15 AM
764,793,"The ultimate delivery solution for Bangladesh.
We are here for all your E-commerce delivery needs.
To avail the service, 
Sign up here- https://pathao.com/merchant-registration
Fore more information, Call: 09678100800, and press 2.",35,1900,Pathao,2017-02-04, 5:58 PM
765,794,"#help_post_for_googleplay_services
1. Remove the Gmail with which Uber or Pathao is running (setting>account>google >remove account) 
2. Uninstall Uber & Pathao.  3. Clear cache for Google play services (setting>apps>google play services>clear cache) DNT…",2,4,Abu Bakar Siddique to Uber Users of Bangladesh,2018-11-05, 2:27 PM
766,795,"...হাজার হাজার অ্যাপ থাকতে শুধু একটা Apps-এর নাম কন??? আপানরা সবাই শুনেন.. এমন Data/SMS শুধু Pathao না, আরও অনেক Apps (Whatsapp, Viber, IMO, Uber, Bkash, Facebook etc) চুরি করতেছে অথবা চাইলেই চুরি করতে পা...",3,9,Zaheed Hossain,2018-09-11, 3:49 AM
767,796,"As you all know, Pathao is stealing your Data, as a conscious citizen of this country, you should report to Google Play Store for Pathao App.
1. Go to Play Store.
2. Search & Open Pathao App 3. On the upper right corner, you see three dots. Click on that. 4. Select Flag as…",17,55,Nagib Mahfuz Plabon to Desperately Seeking Dhaka - DSD,2018-10-11, 8:43 AM
768,797,That shared video explains how Pathao steals your private data. I have given screenshot of Pathao's AndroidManifest.xml. There are all the permissions that Pathao use to steal data from user but when y...,2,15,Anik Chowdhury,2018-07-11, 7:33 AM
769,798,Disgraceful !! Pathao is a data thief !! This is some SERIOUS invasion of privacy. So many people are complicit in this and I truly wonder what they were thinking. Why on earth would a 'corporate compa...,1,8,Nazmu Masood,2018-08-11,11:23 PM
770,799,Is this true that pathao is stealing our information...???,8,9,Niloy Ahmed to Desperately Seeking Dhaka - DSD,2018-10-11,11:14 PM
771,800,I'm so lifeless that if Pathao data scientists search my entire online data they'll regret how much of their valuable times are wasted.,5,52,Raiyad Raad,2018-08-11, 8:01 PM
772,801,"#Pathao Data চুরি! 
API uploading messages on the server from users!!
 
Version: 3.3.0
Tested via Burp suite",2,6,Sharmin Khan Urmi,2018-12-11, 3:09 PM
773,802,Does Pathao actually steal personal information?,23,1200,TahseeNation,2018-11-16, 8:29 PM
774,803,"Facebook/Google Data churi kortesa. R Ekhon Pathao Data churi kortesa.... Internet & smartphone use kora stop kore daw Bangali 😎😎😎😎😎 I agree Data niche eita thik nah. Digital hote chai, sob kisu automa...",2,10,Reza Labisa is feeling funny.,2018-10-11,10:49 AM
775,804,Is this true that pathao is stealing our information...???,8,9,Niloy Ahmed to Desperately Seeking Dhaka - DSD,2018-10-11,11:14 PM
776,805,"You'll always win with Pathao! Dhaka users will now get amazing discounts just by requesting more car rides or food orders from the Pathao app. Top 10 food users will get 100% discount on 3 car trips (up to 200tk), while Top 10 car users get 100% discount on 2 food…",14,192,Pathao,2018-09-24, 1:36 PM
777,806,Pathao Rip They're stealing information. 😡😡😡,1,5,বাধন,2018-07-11, 6:01 PM
778,807,That shared video explains how Pathao steals your private data. I have given screenshot of Pathao's AndroidManifest.xml. There are all the permissions that Pathao use to steal data from user but when y...,2,15,Anik Chowdhury,2018-07-11, 7:33 AM
779,808,I am a regular user of #Pathao from today i #Boycott #Pathao till  #Pathao  give any assurance to stop this kind of activities.. #Pathao don't have any right to access our personal information. #Boycott #Pathao,2,6,Estaba Hossain,2018-10-11, 2:11 PM
780,809,"As you all know, Pathao is stealing your Data, as a conscious citizen of this country, you should report to Google Play Store for Pathao App.
1. Go to Play Store.
2. Search & Open Pathao App 3. On the upper right corner, you see three dots. Click on that. 4. Select Flag as…",17,55,Nagib Mahfuz Plabon to Desperately Seeking Dhaka - DSD,2018-10-11, 8:43 AM
781,810,Pathao theke cash on delivery kivabe product send kora jay?kau jene thakle kindly janaben.oder customer care call korechilam Tara nijeder information nijerai Jane na. :@,2,1,Nayma Karim to Desperately Seeking Dhaka - DSD,2017-12-31, 6:22 PM
782,812,...Need to Uninstall now. & F** You for giving F** Logic to store public sensetive information.,2,16,Akter Hossain Auvi,2018-08-11, 7:38 PM
783,813,"আসসালামু আলাইকুম,
আমি pathao তে join করতে চাচ্ছিলাম , কিছু information জানতে চাই ? বাইক এর papers কি নিজের নামে থাকতে হবে? আমার বাইকটা office এর নামে, লোন নিয়ে কিনছি তাই । আমি কি এই papers দিয়ে join করতে পারবো? আমার leaner card আছে, driving…",2,4,Babu Rahman to Pathao Users Of Bangladesh,2017-09-24, 3:09 PM
784,814,"Mini Burgers are all available for HOME DELIVERY through pathao foods :)
Chicken cheese Mini Burger only @80 Taka!
Please call 01952229090 for any other information.",5,32,Chillers Mirpur- 11,2018-08-08, 3:32 PM
785,815,"Operations Executive - Chittagong
Pathao
Vacancy
5
Application Deadline : Oct 22, 2017
Job Context
Operations Executives form the core of all the operational excellence that Pathao aims to deliver. They must be agile, energetic and enthusiastic. This is an intense, business-side…",16,64,Sahadat Sayem to HR Care,2017-10-15, 3:31 PM
786,816,"Hi, is there any way I can change my phone number in my Pathao App? It seems that I can change all the other information but not the phone number.",3,9,Mopasha Samaddar Badhon to Pathao Users Of Bangladesh,2017-04-08, 7:34 PM
787,817,Let's look at the data privacy issue of Pathao,38,2100,The Daily Star,2018-12-11,10:57 AM
788,818,Is this true that pathao is stealing our information...???,8,9,Niloy Ahmed to Desperately Seeking Dhaka - DSD,2018-10-11,11:14 PM
789,819,"As you all know, Pathao is stealing your Data, as a conscious citizen of this country, you should report to Google Play Store for Pathao App.
1. Go to Play Store.
2. Search & Open Pathao App 3. On the upper right corner, you see three dots. Click on that. 4. Select Flag as…",17,55,Nagib Mahfuz Plabon to Desperately Seeking Dhaka - DSD,2018-10-11, 8:43 AM
790,820,That shared video explains how Pathao steals your private data. I have given screenshot of Pathao's AndroidManifest.xml. There are all the permissions that Pathao use to steal data from user but when y...,2,15,Anik Chowdhury,2018-07-11, 7:33 AM
791,821,Pathao Rip They're stealing information. 😡😡😡,1,5,বাধন,2018-07-11, 6:01 PM
792,822,"#Admin
Is there any bug in pathao app. Parcel service started automatically, request, accepted and completed by rider without leaving any history trace..
This is a very alarming for #pathao_pay user. 
Intruders can steal money from wallet. 
#Please check apps back end.",2,1,Imran Ahmed Runel to Pathao Users Of Bangladesh,2018-03-08, 1:50 AM
793,823,...Mobile App goes through (I won't say steal as you give the permission while installing)all your SMS and analyzes it(Other services as Uber don't).…,1,2,Farhan Forhad,2018-09-11, 7:23 PM
794,824,"Pathao steals SMS, Phonebook, App List, and more from users :( I think we should avoid using smart phone for original sim :|",4,54,Moniruzzaman Shojol,2018-06-11, 1:10 PM
795,825,"Try to avoid Pathao and Install Uber App Now :) Uninstall Pathao App form your mobile & stay safe. Pathao Steals SMS, Phonebook, App List and More from users. Watch this video :...",6,47,Engr Mohammad Dedarul Islam,2018-07-11, 7:24 PM
