Star,Date,Name,Reaction,Review
1,2017-01-06,Mohiuddin Shoikot,0,It sucks -_- i have tried to connect with rider almost 8 times a day.. didn't get one -_-
1,2017-03-24,Shahadat Ahmed,18,First of all u guys take fare which is very much overpriced and second of all stop saying through ur advertisement that u guys take cheap fare! Very disappointing.
1,2018-09-11,Abdullah Al Amin Nayeem,0,"They stole the private informations from users.If anyone use this app,I must say that you're private and sensitive informations are not safe."
1,2018-08-11,Lazy Pianist,0,Steals personal messages A criminal app
1,2018-12-11,Shuvo Bhbs,1,Totally kind of junk. This thing just got over the whole privacy of user. Covering all details from users phone. Dont know if something bad is waiting for the upcoming days. It should be banned from playstore
1,2017-07-16,Akib Hasan Pavel,0,fuc***g app...crashed
1,2018-12-11,Nasir Uddin,0,They steal customers sensitive information without informing them.
1,2018-12-11,MAHBUB ALAM SAMI,0,they are stealing peoples privacy.
1,2017-05-23,alone boy,0,Kajer time e pawa jai nah...baler software
1,2018-08-11,Mahmud Hassan,1,This app steals the contacts and sms of every user
1,2017-05-23,Tauhidul Islam,0,don't work properly without wifi connection
1,2018-10-11,PUBG's NOOBES,0,"Fake ,thief, stealing data , should be banned"
1,2018-07-16,Mahfuz Rahman Aljaan,0,"Very bad service,"
1,2018-08-11,Mahbub Hasan,0,Violation of privacy.
1,2017-07-05,Tahsinur Rahman,0,Poor service! Never available when you need it! They will not respond to your request unless the route is convenient for them!
1,2018-10-11,Dibya Bhowmik,0,Bloody freaking thieves!
1,2018-09-11,Salman Syed Saeed,0,Steal Personal Data from Mobile Thieves.
1,2017-05-31,Manis Takaur Rahman,0,Location based app and cannot locate my location . Disgrace !!!!
1,2017-06-07,Jahedul Anowar,0,Version 2.0.5  is devastating
1,2018-09-11,Adib Abrar Kabeer,0,"Well done guys, keeping all our messages and numbers in your database. Uber all the way."
1,2017-10-06,Toufick Ferdous,0,waiting time+ ride time = full-time charge.why??I just pay the ride per killo so what's the ride time charge come from.
1,2018-11-13,Muhammad.Nazmul Ahsan,3,I am concerns about it's user's SMS storing news.
1,2017-06-18,DurJoy Shaha,0,TOO EXPENSIVE... WASTED APP ITS ALLABOUT DHANDA.. BUZZ OFF GUYS.. THIS APP WILL WASTE YOUR TIME AND MONEY BOTH..
1,2017-05-16,MOHAMMAD KABIR,2,"Inexperienced drive with a new bike. Very very risky. If you want to die, use this app."
1,2018-11-11,Rashedul Islam Nayeem,0,STEALS user data
1,2017-06-06,Rabby Talukder,17,Bad app Tk Daii na. plz Don't Download.  it
1,2018-10-11,khaled hossain,0,Most faltu apps
1,2018-10-11,Shoumik Muhtasim,0,This app should be banned
1,2018-10-11,sadique hasan,0,it steals clients contact numbers and sms without permission
1,2018-10-11,Taslima Akter,0,Cheat!! Just uninstalled..
1,2017-07-22,Md Shahriar Alam,0,In Pathao Bashabo to Jatrabari cost 90 tk. In where Rikshaw cost is 60 tk. It is higher price than normal rider.
1,2018-12-11,Hasan Sadeque,0,Just disgusting
1,2018-10-11,Sports All,0,They are robbers
1,2018-08-11,Mahfuj Rahman,0,"Dont install! They steal and store users' personal messages, bank account details, credit card number etc."
1,2017-11-20,A Google user,0,Very poor service and unprofessional and illiterates riders who doesnt even know how to behave. They have no customer support number for complaining even. And they dont use maps. Most of the riders rasta ghat o chine na.
1,2018-05-13,A Google user,0,Bad
1,2018-10-11,Sazzad Hossain,1,চোর.....ডাটা চুরি করে....
1,2018-09-11,Rayhan Khan,0,Steals SMS from phone without authentication. Use at your own risk!
1,2018-11-11,Biparshi Barua,0,Steal customer private information secretly..
1,2018-11-13,Tanvir Alam,3,Terrible theif. Will never use it again.
1,2018-12-11,Raj Roy,3,"Business ethics matters, it is no less than malware"
1,2018-09-11,Salman Ar Rahman,0,"digital চোর। ইন্সটল করবেন নাহ।ইন্সটল করার সাথে সাথে আপনার ফোন নম্বার লিস্ট,ফোনের ম্যাসেজ তাদের হাতে চলে যাবে। ডিজিটাল চোর এরা #removePathao"
1,2018-08-11,Sheikh Foysal Alam,0,"They stole all user personal sms, contact list etc."
1,2018-09-11,mizan yeasin,0,স্ক্যাম
1,2018-12-11,A Google user,1,theif
1,2017-11-08,A Google user,1,"যারা এই এপ বানাইসে তাদের কে কুকুরের গু খাওয়াইয়া উচিৎ,  যাতে করে আর এমন বালের এপ্স না বাইতে পারে"
1,2017-07-22,Arifur Rahman Arif,66,From  Uttara To DU it Costs 300tk. Why people ride a bike  by giving such huge money. We have ac bus service 70tk charge from uttara to du. They had less stopage and dont waste time. Just i have to leave my bed a little bit early thats enough... please reduce cost to 40 or 50 tk .
1,2018-11-17,Rob Rafid,0,You broke our trust by unnecessarily storing sensitive user information without user consent. I just want to stop receiving texts from Pathao. Tell me how to do that.
1,2018-09-11,Nazrul Islam,0,Violates user privacy.
1,2018-08-11,Nowshadur Rahaman,0,This app is stealing users valuable data without their permission
1,2018-02-09,Noman Hossain,5,Their customer complain feedback system is very bad.They are not customer friendly. most if the rider don't accept pathao pay options. They are making rough behave.after giving complain.company will not receive any action.
1,2017-09-24,Prome Nabid,11,"I use pathao on daily basis.  Service is getting worse and worse due to some riders and I'm amazed that Pathao is not doing anything even after reporting issues.  1. Riders cancels the request right after accepting it, maybe seeing the destination or cost. 2. Call is forwarded to totally different r...Full ReviewI use pathao on daily basis.  Service is getting worse and worse due to some riders and I'm amazed that Pathao is not doing anything even after reporting issues.  1. Riders cancels the request right after accepting it, maybe seeing the destination or cost. 2. Call is forwarded to totally different rider if both have same name. Yes it happened to me, and the rider's name is OPU. 3. Once had to wait 20 minutes at a checkpost due to rider had no license and even worse, the motorbike was registered to another person!!  I'll switch to other vendor if these are not fixed."
